2017-08-13,BTC,ETH,XRP,BCH,LTC,XEM,MIOTA,NEO,DASH,ETC,QTUM,XMR,BCC,STRAT,OMG,WAVES,PAY,EOS,BTS,ZEC,USDT,STEEM,BCN,ICN,GNT,LSK,REP,VERI,SNT,PPT,SC,GNO,XLM,DOGE,BAT,GBYTE,CVC,MTL,MAID,KMD,DGD,FCT,GAME,ARDR,DCR,MCAP,DGB,ICO,SNGLS,STORJ,BNT,NXT,FUN,PIVX,LKK,DCT,MGO,ANT,ETP,BTCD,NXS,ARK,1ST,PART,XEL,PLR,BTM,XAS,RLC,ETHOS,BLOCK,SYS,DICE,WINGS,MLN,SAFEX,STX,UBQ,NMR,BNB,LUN,GAS,DNT,EDG,ROUND,LEO,PPC,EMC,PPY,MYST,TKN,XVG,MCO,VSL,NLC2,ADT,BDL,HMQ,LBC
2017-08-20,BTC,ETH,BCH,XRP,MIOTA,XEM,LTC,DASH,NEO,ETC,XMR,BCC,OMG,QTUM,STRAT,ZEC,WAVES,PAY,EOS,BTS,LSK,USDT,ICN,ZRX,STEEM,VERI,BNB,REP,GNT,BCN,BAT,MAID,PPT,SC,MTL,FCT,SNT,XLM,DOGE,CVC,GNO,GBYTE,MCAP,ARK,DGD,BTM,DCR,KMD,ARDR,MCO,FUN,GAME,PIVX,DGB,NXT,DNT,MGO,BNT,ICO,LKK,GAS,ETHOS,ANT,PLR,SNGLS,ADX,STORJ,ETP,NXS,STX,UBQ,DCT,BTCD,SYS,PART,CFI,RLC,EDG,XAS,1ST,BLOCK,WINGS,LEO,OAX,TKN,MLN,XEL,NMR,ROUND,PPC,IOC,EMC,XRL,SAFEX,XCP,NLC2,EB3,ADT,QRL
2017-08-27,BTC,ETH,BCH,XRP,DASH,LTC,MIOTA,XEM,XMR,NEO,ETC,QTUM,OMG,LSK,BCC,STRAT,ZEC,WAVES,EOS,PAY,STEEM,BTS,REP,USDT,MAID,BCN,FCT,GNT,XLM,ICN,VERI,GNO,DCR,SC,BAT,GBYTE,BNB,MTL,DOGE,DGD,CVC,SNT,GAS,ZRX,ARK,PIVX,PPT,MCO,GAME,KMD,ARDR,MCAP,BTM,DGB,BNT,NXT,FUN,BLOCK,ANT,NXS,LKK,ICO,MGO,SNGLS,DNT,CFI,BTCD,SYS,UBQ,STORJ,ADX,PART,ETP,PLR,ETHOS,NLC2,STX,DCT,XAS,EDG,1ST,WINGS,RLC,EMC,XCP,PPC,LEO,MLN,NMR,XRL,XEL,ROUND,MSP,TAAS,NLG,VTC,TKN,QRL,XZC
2017-09-03,BTC,ETH,BCH,XRP,LTC,XEM,DASH,MIOTA,XMR,ETC,NEO,OMG,QTUM,HSR,BCC,LSK,STRAT,ZEC,WAVES,EOS,BTS,BCN,PAY,XLM,USDT,STEEM,MAID,MCAP,GNT,REP,ICN,FCT,BAT,DOGE,SC,ARK,KMD,VERI,MTL,DCR,DGB,GBYTE,PIVX,GNO,BNB,DGD,ZRX,PPT,NXS,CVC,ARDR,SNT,GAME,BLOCK,FUN,GAS,BNT,GXS,BTCD,NXT,SYS,NAV,MCO,PART,UBQ,LKK,ANT,SNGLS,BTM,NLC2,MGO,STORJ,XVG,WINGS,CFI,ETHOS,ETP,EDG,WTC,TNT,DCT,RLC,XAS,LRC,XEL,1ST,ADX,PLR,DNT,EMC,PPC,NLG,LEO,MLN,TKN,ICO,CDT,IOC,ADK
2017-09-10,BTC,ETH,BCH,XRP,LTC,DASH,XEM,XMR,MIOTA,ETC,OMG,NEO,BCC,LSK,QTUM,STRAT,ZEC,WAVES,USDT,HSR,STEEM,BCN,ARK,XLM,MAID,PAY,BTS,GNT,EOS,REP,KMD,MTL,BAT,FCT,PIVX,ICN,VERI,DGD,SC,DCR,GBYTE,MCAP,CVC,DOGE,NXS,PPT,GNO,SYS,BTCD,DGB,ARDR,ZRX,GAME,SNT,AE,BNT,BNB,XVG,FUN,SNGLS,BLOCK,MCO,GAS,LKK,NXT,UBQ,NAV,PART,ANT,ETHOS,WINGS,NLC2,MTH,BTM,GXS,EDG,MGO,STORJ,CLOAK,CFI,PLR,NLG,TNT,ADX,LEO,XEL,RLC,MLN,DLT,IOC,WTC,ADK,DNT,RDD,DCT,PPC,FAIR,VSL,TKN
2017-09-17,BTC,ETH,BCH,XRP,LTC,DASH,XEM,XMR,MIOTA,NEO,OMG,ETC,BCC,LSK,QTUM,USDT,STRAT,ZEC,WAVES,ARK,STEEM,MAID,BCN,BAT,PAY,EOS,GNT,REP,XLM,BTS,VERI,MTL,DCR,HSR,KMD,PIVX,NXS,ICN,FCT,GBYTE,DGD,CVC,SC,GNO,PPT,EDG,DGB,SNGLS,ZRX,BTCD,ARDR,GAME,SYS,DOGE,BLOCK,LKK,FUN,GAS,AE,XVG,BNT,BNB,SNT,MCO,PART,NXT,UBQ,NAV,ETHOS,ANT,CLOAK,WINGS,TNT,OK,NLC2,MGO,CFI,XEL,BTM,RISE,WTC,IOC,NLG,STORJ,MTH,PLR,GXS,RLC,MLN,FAIR,TRIG,LRC,LEO,TKN,ADX,PPC,EMC,PTOY,XRL
2017-09-24,BTC,ETH,BCH,XRP,DASH,LTC,XEM,MIOTA,XMR,ETC,NEO,OMG,BCC,LSK,QTUM,ZEC,USDT,STRAT,WAVES,ARK,STEEM,BCN,MAID,PAY,BAT,GNT,EOS,DCR,REP,XLM,KMD,BTS,HSR,VERI,PIVX,MTL,ICN,FCT,SC,DGD,GAS,GBYTE,CVC,ARDR,DGB,NXS,PPT,GAME,BTCD,SNGLS,DOGE,GNO,MCAP,DCN,GXS,ZRX,LKK,BLOCK,BNT,BTM,MCO,SNT,AE,FUN,BNB,XVG,EDG,SYS,BDL,NXT,ANT,ETHOS,UBQ,PART,RISE,IOC,LINK,WINGS,NAV,STORJ,MGO,CFI,VTC,WTC,RLC,PLR,TNT,LRC,NLG,FAIR,TRIG,ETP,ADK,MLN,CLOAK,XEL,NLC2,XZC,XRL
2017-10-01,BTC,ETH,XRP,BCH,LTC,DASH,XEM,MIOTA,NEO,XMR,ETC,OMG,BCC,QTUM,LSK,ZEC,WAVES,STRAT,USDT,STEEM,ARK,HSR,PAY,EOS,BCN,KNC,GAS,BAT,REP,XLM,KMD,BTS,GNT,MAID,ARDR,DCR,SALT,MTL,PIVX,FCT,DGD,WTC,GNO,GAME,DGB,GBYTE,SC,VERI,ICN,LINK,BTCD,CVC,BNB,DOGE,FUN,ZRX,SNT,BTM,SNGLS,PPT,GXS,BLOCK,MCAP,NXS,XVG,BNT,LKK,CTR,SYS,MCO,AE,NXT,ADX,UBQ,ANT,EDG,DCN,PART,KIN,BDL,MGO,NAV,IOC,WINGS,STORJ,RISE,TKN,ADK,CFI,ETHOS,NLG,LRC,XEL,AEON,XZC,MLN,VTC,FAIR,RLC
2017-10-08,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,MIOTA,XMR,ETC,BCC,OMG,QTUM,ZEC,LSK,ADA,WAVES,USDT,STRAT,XLM,STEEM,HSR,ARK,BCN,KNC,GAS,EOS,PAY,REP,BAT,MAID,WTC,PIVX,KMD,ARDR,SALT,GNT,DCR,ICN,TRX,LINK,FCT,DGD,BNB,BTS,GAME,MTL,SC,GNO,VERI,DOGE,BTCD,DGB,BLOCK,CVC,MCAP,FUN,PPT,SNGLS,ZRX,GBYTE,SNT,BNT,AE,LKK,PURA,BTM,XVG,VEN,ADK,CTR,SYS,NXT,GXS,KIN,MCO,NXS,ADX,LRC,ANT,ATM,UBQ,MGO,VTC,IOC,SNM,EDG,BDL,MDA,WINGS,PART,MONA,NAV,ETHOS,RLC,MLN,STORJ,NLG
2017-10-15,BTC,ETH,XRP,BCH,LTC,DASH,XEM,XMR,BCC,NEO,MIOTA,ETC,ADA,OMG,QTUM,ZEC,LSK,USDT,HSR,WAVES,XLM,STRAT,ARK,BCN,ARDR,STEEM,EOS,PIVX,MONA,REP,PAY,GAS,KMD,MAID,GNT,BAT,DCR,KNC,VERI,SALT,ICN,BNB,TRX,WTC,FCT,MTL,DGD,LINK,BTS,PPT,DOGE,SC,CVC,BTCD,GAME,BLOCK,LKK,GBYTE,GNO,ZRX,BNT,BTM,FUN,SNT,SNGLS,MCAP,ETP,NXS,DGB,SYS,XVG,PURA,AE,BDL,MCO,ATM,NXT,GXS,VEN,CTR,VTC,ANT,KIN,LRC,IOC,ENG,ADX,PART,KICK,TAAS,MLN,UBQ,ETHOS,SPRTS,WINGS,MANA,DCN,ATB,EDG
2017-10-22,BTC,ETH,XRP,BCH,LTC,DASH,XEM,BCC,NEO,XMR,MIOTA,ETC,QTUM,OMG,ADA,XLM,LSK,ZEC,USDT,WAVES,HSR,STRAT,BCN,ARK,STEEM,EOS,ARDR,PIVX,PAY,REP,GAS,WTC,KMD,GNT,TRX,MAID,MONA,DCR,BAT,KNC,BTS,FCT,MTL,VERI,DGD,SALT,BNB,GAME,VTC,PPT,ETP,ICN,DOGE,SC,GBYTE,BLOCK,CVC,LKK,ZRX,BTCD,LINK,SYS,SNT,SNGLS,BNT,GNO,BTM,ATM,MCO,DGB,FUN,MCAP,VEN,AE,XVG,GXS,NXS,PURA,BDL,NXT,SMART,KIN,PART,NEBL,ZEN,ETHOS,ANT,NAV,ATB,TAAS,SPRTS,UBQ,LRC,NLC2,ADX,IOC,MGO,XZC,DCN
2017-10-29,BTC,ETH,XRP,BCH,LTC,DASH,XEM,BCC,NEO,XMR,MIOTA,ETC,QTUM,OMG,ADA,ZEC,LSK,XLM,USDT,STRAT,WAVES,HSR,EOS,BCN,ARK,STEEM,KMD,TRX,DCR,ARDR,REP,VTC,PAY,PIVX,MTL,WTC,MONA,GNT,MAID,GAS,BAT,PPT,BTS,SALT,SYS,SNT,FCT,KNC,GAME,DGD,DOGE,BNB,SC,GBYTE,BTCD,ICN,CVC,VERI,LKK,ZRX,ETP,SNGLS,BLOCK,DGB,MCO,SMART,ATM,BNT,GNO,BTM,PURA,FUN,XVG,MCAP,GXS,LINK,ETHOS,NEBL,NXS,BDL,NXT,IOC,AE,ADX,VEN,EDG,UBQ,RLC,PART,XZC,ANT,STORJ,TAAS,NAV,ZEN,NLC2,EVX,LRC,DCN
2017-11-05,BTC,ETH,BCH,XRP,LTC,DASH,NEO,XEM,XMR,ETC,MIOTA,QTUM,OMG,BCC,ZEC,ADA,LSK,USDT,EOS,XLM,WAVES,HSR,STRAT,KMD,ARK,BCN,STEEM,ARDR,REP,DCR,PAY,PIVX,GNT,BNB,VTC,BTS,MAID,PPT,GAS,TRX,BAT,MONA,BTCD,KNC,DGD,DOGE,FCT,WTC,GBYTE,SALT,BTM,ICN,VERI,SNT,XVG,GAME,SC,SYS,CVC,GXS,LKK,MTL,BTX,ZRX,SNGLS,BLOCK,AE,DGB,BNT,GNO,ETP,PURA,ATM,FUN,PART,LINK,VEN,MCAP,ETHOS,NXT,MCO,BQ,GRS,NXS,NAV,NEBL,STORJ,BDL,ZEN,FAIR,XZC,RLC,LRC,ADX,UBQ,SMART,NLC2,EDG,ANT
2017-11-12,BTC,ETH,BCH,XRP,LTC,DASH,ETC,XMR,NEO,XEM,MIOTA,QTUM,OMG,ADA,ZEC,LSK,USDT,EOS,XLM,BCC,HSR,WAVES,STRAT,ARK,PPT,STEEM,BCN,ARDR,BTS,KMD,REP,DCR,MAID,PIVX,PAY,GAS,SALT,VTC,FCT,BNB,GNT,KNC,VERI,MONA,BTCD,BAT,SC,DOGE,DGD,TRX,WTC,BTM,ETP,GAME,SYS,ICN,BLOCK,GBYTE,SNT,ZRX,AE,LKK,CVC,GXS,XVG,SNGLS,MTL,MNX,DGB,BNT,PURA,ETHOS,RDN,ATM,GNO,VEN,NXT,LINK,PART,FUN,RCN,KCS,MCO,POWR,NXS,ZEN,CNX,DATA,ADX,XZC,EDG,MGO,NEBL,RLC,NAV,STORJ,FAIR,ZSC,BDL
2017-11-19,BTC,ETH,BCH,XRP,LTC,DASH,NEO,MIOTA,XMR,XEM,ETC,LSK,QTUM,EOS,HSR,OMG,ZEC,ADA,XLM,USDT,BCC,WAVES,PPT,STRAT,ARK,BTS,ARDR,KMD,VERI,BCN,GAS,STEEM,REP,DCR,SALT,VTC,MAID,PAY,GNT,PIVX,MONA,FCT,BNB,BAT,DOGE,BTCD,GBYTE,KNC,DGD,TRX,SC,WTC,GAME,ETP,AE,POWR,BTM,PURA,SYS,ATM,BLOCK,ICN,RDN,ZRX,SNT,CVC,ETHOS,LKK,GXS,XVG,BNT,DGB,MTL,XZC,SNGLS,NXT,GNO,VEN,PART,STORJ,FUN,OTN,KCS,ADX,LINK,NXS,CNX,MCO,ZEN,EDG,B3,FAIR,NAV,LRC,ZSC,UBQ,KIN,DATA,ANT
2017-11-26,BTC,ETH,BCH,XRP,BTG,DASH,LTC,XMR,NEO,MIOTA,ETC,XEM,QTUM,EOS,ZEC,LSK,OMG,HSR,XLM,ADA,USDT,BCC,WAVES,PPT,STRAT,BTS,ARK,DCR,REP,BCN,KMD,ARDR,POWR,STEEM,MONA,DOGE,RDN,PAY,MAID,GNT,VTC,FCT,XUC,SALT,GAS,BNB,VERI,PIVX,DGD,ICN,BAT,SC,SYS,GBYTE,BTCD,KNC,AE,GAME,ETP,TRX,NXT,ETHOS,WTC,XZC,GNO,GXS,SNT,BLOCK,CVC,PURA,ZRX,BNT,BTM,QSP,DGB,MTL,FUN,LKK,CNX,XVG,SNGLS,ZEN,NXS,SUB,STORJ,SAN,MGO,RCN,PART,OTN,EMC2,VEN,ATM,ANT,ADX,EDG,BAY,PPP,LINK
2017-12-03,BTC,ETH,BCH,XRP,DASH,LTC,BTG,MIOTA,ADA,XMR,ETC,XEM,NEO,EOS,XLM,BCC,OMG,QTUM,LSK,ZEC,USDT,HSR,WAVES,STRAT,PPT,ARDR,MONA,ARK,BTS,NXT,BCN,DCR,REP,VTC,STEEM,KMD,PIVX,SALT,GNT,SNT,POWR,PAY,WTC,DOGE,MAID,DGD,SC,BNB,VERI,FCT,EMC2,RDN,XUC,GAS,BAT,SYS,BTCD,GBYTE,CNX,KNC,ICN,MNX,AE,XZC,TRX,GAME,SAN,GNO,DGB,BTM,GXS,CVC,ETHOS,FUN,BLOCK,MTL,ZRX,BNT,ETP,PURA,VEN,SNGLS,XVG,PPC,POT,STORJ,NXS,UNITY,LRC,QSP,LKK,EDG,ZEN,ATM,SUB,LINK,NAV,ADX,UBQ
2017-12-10,BTC,ETH,BCH,MIOTA,XRP,LTC,DASH,XMR,BTG,XEM,ADA,ETC,NEO,XLM,EOS,BCC,PPT,LSK,ZEC,QTUM,USDT,OMG,WAVES,STRAT,MONA,HSR,NXT,ARDR,BTS,BCN,SALT,EMC2,STEEM,ARK,DCR,VERI,VTC,REP,KMD,DOGE,TRX,QASH,BNB,GNT,SC,PIVX,PAY,MAID,DGD,WTC,POWR,BTCD,FCT,SNT,XUC,BAT,SYS,KNC,MANA,GBYTE,CNX,SAN,RDN,BTM,PURA,GAS,XZC,AE,ICN,VEN,GAME,DGB,MCO,GNO,FUN,NXS,XRB,XVG,ZRX,BNT,BLOCK,CVC,DRGN,ETHOS,AION,GXS,MTL,DATA,NAV,MNX,RHOC,EDG,STORJ,ETP,SKY,SUB,REQ,LINK,ACT
2017-12-17,BTC,ETH,BCH,XRP,LTC,ADA,MIOTA,DASH,XEM,XMR,BTG,XLM,EOS,NEO,ETC,TRX,BCC,QTUM,PPT,OMG,ZEC,WAVES,LSK,USDT,BTS,STRAT,HSR,ARDR,XVG,MONA,BCN,DOGE,NXT,ARK,SNT,VERI,DCR,STEEM,BNB,SALT,KMD,SC,REP,EMC2,PIVX,QASH,GNT,GBYTE,VTC,PAY,DGB,DGD,ETN,XRB,AE,BAT,KNC,FCT,SAN,MAID,SYS,VEN,POWR,CNX,BTM,MANA,WTC,ICN,BTCD,XZC,ZRX,GAS,RDN,PPP,NXS,GNO,DATA,FUN,GXS,REQ,MCO,GAME,DRGN,BNT,CVC,NAV,DENT,MTL,SUB,LINK,PPC,EDG,ETP,R,BAY,STORJ,BLOCK,PURA,QSP
2017-12-24,BTC,ETH,BCH,XRP,LTC,ADA,MIOTA,DASH,XEM,XMR,BTG,EOS,XLM,QTUM,NEO,XVG,ETC,TRX,LSK,NXT,ARDR,ZEC,BCC,BTS,OMG,WAVES,STRAT,PPT,USDT,HSR,KMD,BCN,SC,STEEM,DOGE,REP,DGB,PIVX,VERI,ARK,MONA,XRB,DCR,SALT,GNT,ETN,SNT,BNB,PAY,BTCD,GBYTE,SAN,VEN,WTC,MAID,POWR,BTM,VTC,ZRX,BAT,FCT,SYS,XZC,RDD,QASH,DGD,AE,KNC,GAS,AION,FUN,GAME,CVC,BAY,ETHOS,CNX,CTR,EMC2,MCO,ICN,DRGN,MANA,GXS,LINK,NXS,GNO,REQ,DENT,UBQ,EDG,RDN,BLOCK,XDN,MTL,BNT,SUB,SNM,STORJ,TNB
2017-12-31,BTC,XRP,ETH,BCH,ADA,LTC,MIOTA,XEM,DASH,XLM,XMR,EOS,NEO,QTUM,BTG,ETC,XVG,BCC,TRX,LSK,ICX,XRB,OMG,BTS,ARDR,ZEC,USDT,PPT,STRAT,WAVES,HSR,BCN,SC,KMD,DOGE,BNB,REP,SALT,VERI,DGB,STEEM,NXT,ARK,GNT,VEN,SNT,DCR,PIVX,MONA,WAX,GBYTE,XZC,ETN,PAY,SYS,FUN,FCT,MAID,BAT,BTCD,ZRX,BTM,SKY,XP,KNC,STORJ,DGD,SAN,POWR,AION,QASH,AE,KCS,CVC,VTC,WTC,REQ,ICN,GAME,RDD,DRGN,GAS,SUB,POE,ELF,MANA,SMART,KIN,UBQ,GNO,RDN,BNT,GXS,BLOCK,DENT,ETHOS,LINK,MCO,QSP
