2017-10-20,0.058464,0.060890,0.053597,0.060783,5914220,-,0.06
2017-10-21,0.060705,0.060705,0.052595,0.052842,1639670,38608200,0.06
2017-10-22,0.052619,0.056028,0.047390,0.052355,1245180,33465500,0.05
2017-10-23,0.051823,0.053044,0.047136,0.051062,832145,32959500,0.05
2017-10-24,0.051022,0.055664,0.041059,0.043221,1284900,32449900,0.05
2017-10-25,0.043266,0.048200,0.039549,0.047984,931713,27517300,0.04
2017-10-26,0.047887,0.049666,0.044347,0.045706,565052,30455900,0.05
2017-10-27,0.045734,0.053872,0.044377,0.049645,4822410,29086600,0.05
2017-10-28,0.049861,0.051151,0.044814,0.045096,868531,31711300,0.05
2017-10-29,0.045064,0.049078,0.044138,0.044578,865314,28660900,0.05
2017-10-30,0.044275,0.046567,0.043598,0.044811,792476,28158700,0.05
2017-10-31,0.044471,0.045223,0.037788,0.038818,988661,28283500,0.04
2017-11-01,0.038497,0.040706,0.034861,0.035618,999690,24483900,0.04
2017-11-02,0.035601,0.035906,0.031107,0.032854,797942,22642500,0.03
2017-11-03,0.033343,0.044218,0.033343,0.042902,1218340,21206400,0.04
2017-11-04,0.044666,0.044666,0.040485,0.040854,599526,28407500,0.04
2017-11-05,0.042031,0.043536,0.040292,0.043104,504456,26732000,0.04
2017-11-06,0.043177,0.048480,0.041005,0.047172,891474,27460700,0.04
2017-11-07,0.047185,0.057031,0.046319,0.051965,2508120,30010000,0.05
2017-11-08,0.052646,0.059461,0.049570,0.056598,2132430,33482800,0.05
2017-11-09,0.056141,0.073733,0.056017,0.067972,3332220,35705600,0.06
2017-11-10,0.068246,0.069627,0.051800,0.058421,2281420,43404300,0.06
2017-11-11,0.057410,0.059495,0.052890,0.055546,1236560,36513000,0.06
2017-11-12,0.055419,0.056223,0.041846,0.047972,2727640,35246400,0.05
2017-11-13,0.047832,0.057537,0.046763,0.057330,1433980,30421000,0.05
2017-11-14,0.057308,0.059820,0.052628,0.056128,1356620,36447700,0.06
2017-11-15,0.056179,0.058158,0.053293,0.055949,1206350,35729700,0.06
2017-11-16,0.056024,0.056859,0.049049,0.051834,1434370,35631500,0.05
2017-11-17,0.051642,0.051642,0.044991,0.045858,1170020,32844300,0.05
